id_customer,productCode,name_product,category,purchase_date,description,quantity_of_product,price,order_id,image
2eab39a8-dd6d-42d1-b651-8510d3300e08,739490AABY04236,حقيبة داخلية صغيرة بنقش GG ضخم,MENS SMLG,6/11/2024,"يستمر نقش GG الضخم في إثراء المجموعات الأخيرة بنسخة كبيرة جداً عن شعار الدار. ولربيع وصيف 2024، يُعلن الشعار الغني عن التعريف باللون الأزرق عن حلول الموسم الدافئ. وهو يزيّن هنا هذه الحقيبة الداخلية الصغيرة المزوّدة بفتحتَين للبطاقات.",4,725,90,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696872672/739490_AABY0_4236_001_100_0000_Light.jpg
2eab39a8-dd6d-42d1-b651-8510d3300e08,741950JAAE08521,"مشبك شعر بشعار ""GUCCI"" من أحجار الكريستال",FASHION JEWELRY,3/2/2025,تستمر إكسسوارات الشعر الأساسية في إغناء مجموعات غوتشي. يسلّط مشبك الشعر المميّز هذا الضوء على شعار Gucci بأحجار الكريستال المتلألئة. يظهر الشعار الرمزي بأحرف كبيرة على قاعدة من الراتنج بنقش صدفة ظهر السلحفاة لإضفاء طابع متميّز للشعار.,1,600,91,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729810/741950_JAAE0_8521_001_100_0000_Light.jpg
2eab39a8-dd6d-42d1-b651-8510d3300e08,788860XKD2P4644,بلوزة مضلّعة من الصوف والحرير الفاخرين للغاية,WOMENS RTW,11/30/2023,"كجزء لا يتجزأ من تشكيلة الأزياء الجاهزة ضمن مجموعة ما قبل الخريف، تشكّل الملابس المحبوكة بفضل لمسة الأناقة والقماش الغني انطلاقةً مثالية نحو الموسم الجديد. يتم تقديم هذه البلوزة ذات التصميم المحدّد بمزيج مضلّع من الصوف والحرير الفاخرين وتتميّز بإنتارسيا مرهفة لشعار Gucci على طول فتحة العنق.",3,1450,92,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1712821580/788860_XKD2P_4644_001_100_0000_Light.jpg
b6ba2d94-f585-4530-be99-8f102fda4515,794176AAAZG9540,صندل Gucci Marina مفتوح من الخلف مع سلسلة للنساء,WOMENS SHOES,10/25/2024,"يُعتبر تصميم Marina Chain من التصاميم المتميّزة التي تعود إلى الستينيات، وهو مستوحى من عالم اليخوت المترف والأنيق. وفي هذا التصميم يميّز التفصيل الأنيق هذا الصندل المفتوح من الخلف، والمصنوع من الجلد الليّن والأملس.",3,1250,93,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709055930/794176_AAAZG_9540_001_100_0000_Light.jpg
b6ba2d94-f585-4530-be99-8f102fda4515,675799EAAXC8144,حقيبة Jackie 1961 صغيرة جداً من جلد الأناكوندا,HANDBAGS,6/4/2023,"سُميّت مجموعة Gucci Nojum تيمناً بكلمة ""Nojum""، أي ""النجوم"" بالعربية. وتقدّم المجموعة باقةً أنيقة من التصاميم المميّزة التي صُمّمت احتفالاً بسماء الليل الجميلة مع العناصر المعدنية والتفاصيل البرّاقة ومجموعة من الألوان المُرهفة. ينقل كل من تقليم الكريستال والقطعة المعدنية باللون الموحّد حقيبة اليد هذه إلى عالم الإكسسوارات المسائية.",2,6300,94,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698308110/675799_EAAXC_8144_001_076_0000_Light.jpg
b6ba2d94-f585-4530-be99-8f102fda4515,796342J84008106,قلادة Trademark بسلسلة مع قفل مغلاق,SILVER JEWELRY,8/10/2021,"تدمج مجموعة Gucci Trademark بين الشعارات والحلي بالتصميم السداسي على شكل برق وبين اسم الدار. من القلب المقصوص إلى الدلاية على شكل قفل مغلاق، تستمر الرموز المفعمة بالمرح بإضفاء طابع مميّز على تشكيلة من الخواتم والقلادات والأساور والأقراط لمجموعة ما قبل الخريف 2024. يميّز قفل مغلاق بنقش Gucci Trademark هذه القلادة بسلسلة من الفضة الإسترلينية.",1,415,95,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716453933/796342_J8400_8106_001_100_0000_Light.jpg
f794082a-10ad-4398-b0c4-407eb5699fdb,677423HVKI09072,حذاء سنيكرز Screener للنساء,WOMENS SHOES,5/25/2020,"تتميّز أحذية سنيكرز Screener المتأثرة بالأحذية الرياضية الكلاسيكية من السبعينيات بشريط ويب على الجانب وملصق Gucci بمظهر فينتاج. يظهر حذاء سنيكرز Screener هذا للنساء بمجموعة لونية مرهفة، ويكتمل بنسخة جديدة عن شريط ويب باللونين الأبيض السكَّري والأرجواني الفاتح.",1,1020,96,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689610567/677423_HVKI0_9072_001_100_0000_Light.jpg
f794082a-10ad-4398-b0c4-407eb5699fdb,789188XJGK69039,تنورة من الجيرسي التقني مع شريط ويب,WOMENS RTW,10/20/2021,"من حذاء سنيكرز ""Gucci Tennis"" من السبعينيات وحتى يومنا هذا، تستمر الدار بالتعبير عن الرابط القوي الذي يجمعها بعالم الرياضة مع قطع متميّزة تركّز على الإرث الغني كما على الابتكار. صُنعت هذه التنورة بالقَصّة العادية من جيرسي تقني وتتعزّز بتقليم جانبي لشريط ويب باللونين الأخضر والأحمر وتطريز شعار Gucci.",2,1400,97,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713457856/789188_XJGK6_9039_001_100_0000_Light.jpg
2fb65a3e-20f5-4209-8d64-cdeb0f0cfbd1,79515896IWG8745,حافظة جواز السفر أوفيديا Ophidia بنقش GG,WOMENS SMLG,7/24/2021,يستمر عالم Ophidia بالتطوّر مع نسخ معدّلة جديدة لمجموعة ما قبل الخريف. صُنعت حافظة جواز السفر الأنيقة هذه من كانفاس GG Supreme باللونين البيج والأبنوس وتشمل فتحةً واحدة لبطاقات الائتمان وجيباً مسطحاً. تكتمل القطعة بتقليم شريط ويب الأيقوني للدار وشعار G المزدوج فوق الجهة الأمامية.,2,430,98,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1712253709/795158_96IWG_8745_001_090_0000_Light.jpg
2fb65a3e-20f5-4209-8d64-cdeb0f0cfbd1,702721AAC1C1086,حقيبة اليد الكبيرة صغيرة الحجم بتقليم من جلد النعامة Gucci Diana,HANDBAGS,11/13/2022,"يستمر مفهوم إعادة الابتكار في تشكيل تصاميم الدار. تشكّل حقيبة Gucci Diana نسخةً مطوّرة عن حقيبة اليد الكبيرة ذات المقبض العلوي من البامبو التي تم تقديمها لأول مرة في العام 1991، وهي تمثّل فكرة التصاميم الأنيقة المتطوّرة باستمرار. يعدّل التصميم التفاصيل التقليدية بأسلوب مرح ويُجدّدها من خلال منحها معنى جديد. وفي تعديل مرح على الفكرة، أُعيد تخيّل الأحزمة العملية التي تُستخدم للحفاظ على مقابض البامبو على شكل أحزمة عصرية من الجلد. وفي هذا التصميم، يتم تقديم حقيبة اليد الواسعة بالجلد المخرّم بنقش GG باللون الأسود.",1,3510,99,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696266016/702721_AAC1C_1086_001_076_0000_Light.jpg
2fb65a3e-20f5-4209-8d64-cdeb0f0cfbd1,798768XJGTB5844,تي شيرت من قطن جيرسي,WOMENS RTW,10/19/2024,يُعاد استخدام رموز الدار الحصرية والأنماط الراقية وتفسيرها بمنظور جديد بطرق عصرية لمجموعة ما قبل الخريف. صُنع هذا التي شيرت بقَصّة نحيفة وأكمام راغلان من قطن جيرسي. ويمنحه شعار أحرف Gucci لمسةً أنيقة.,3,400,100,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715704219/798768_XJGTB_5844_001_100_0000_Light.jpg
9ca67ec7-684d-4c0a-b870-61d146fc6fd5,652219J85005702,أقراط عيار 18 قيراطاً من مجموعة GG Running,FINE JEWELRY,10/30/2023,"تعود تصاميم مجموعة GG Running المميّزة والمزيّنة بشعار G المزدوج الرمزي كجزء من مجموعة Gucci Love Parade، وهذه المرة بنسخة مصنوعة من الذهب الوردي. تتميّز هذه الأقراط عيار 18 قيراطاً بنقش مضفور مُلفت للنظر.",2,750,101,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1650612608/652219_J8500_5702_001_100_0000_Light.jpg
14e1bbe1-a53d-4139-99b5-7f98ee95f254,726226AABE11060,حقيبة الكتف الصغيرة Gucci Horsebit 1955,HANDBAGS,9/10/2021,"باستخدام الخطوط والأشكال نفسها التي تم تقديمها لأول مرة منذ أكثر من ستة عقود، توحّد حقيبة الكتف Gucci Horsebit 1955 التفاصيل الأصلية واللمسة العصرية. تشكّل حلية Horsebit جزءاً من رموز غوتشي العريقة وتعدّ من العناصر الأكثر تميّزاً بين رموز الدار المُستعارة من عالم الفروسية. تقترن القطعة المعدنية بالألوان المتناغمة التي تم تقديمها على حقيبة كتف صغيرة مع طية إغلاق بالجلد باللون الأسود، وتم إثراء الحقيبة بحزامَي كتف قابلَين للفصل أحدهما مصنوع بشريط ويب باللونين الأخصر والأحمر والآخر من الجلد.",3,3400,102,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1664210754/726226_AABE1_1060_001_066_0000_Light.jpg
f9c81bc8-4a07-4b83-9a3c-9633033c3822,771662F13A01000,حذاء باليه مسطّح بشريط مطاطي خلفي ونقش GG للنساء,WOMENS SHOES,8/3/2023,"بوحي من أرشيف التسعينيات وأولى سنوات الألفية الثانية، تظهر تشكيلة الأحذية النسائية تفاصيل تدل على الفخامة والأناقة، على غرار الدانتيل وأحجار الكريستال والأقمشة الشفافة. يتم تقديم حذاء الباليه المسطح هذا بقماش شبكي باللون الأسود مع شعار GG برّاق.",4,700,103,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689785244/771662_F13A0_1000_001_100_0000_Light.jpg
f9c81bc8-4a07-4b83-9a3c-9633033c3822,610932J07402332,نظارات شمسية بإطار دائري,EYEWEAR,8/18/2023,"تتميّز هذه النظارات الشمسية الدائرية المصنوعة من الأسيتات بواجهة بنقش صدفة ظهر السلحفاة اللامع وبذراعَين مطليين بالمينا مع تقليمات شعار ويب، في حين يظهر شعار G المتشابك كتفصيل شعار. موسم بعد موسم، يُعاد تخيّل رموز الدار وشعاراتها لتقديمها بطرق مبتكرة جديدة.",2,435,104,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1625065204/610932_J0740_2332_001_100_0000_Light.jpg
f9c81bc8-4a07-4b83-9a3c-9633033c3822,715693ZAHMD9065,بنطال من قطن فاي,WOMENS RTW,1/21/2023,"تسلّط مجموعة Cruise 2023 Gucci Cosmogonie الضوء على القطع الرسمية مع عناصر غير متوقّعة، مما يقدّم مستوى جديداً من الأناقة. تعبّر أساليب ارتداء الملابس المختلفة عن روح الدار الانتقائية، حيث تختفي كل القواعد المعروفة عندما يتعلق الأمر بالتأنق. يمكن تنسيق هذا البنطال مع إطلالات متعددة، مع طيّات أمامية وقَصّة ساق مستقيمة التي تكمّل باقي قطع المجموعة.",4,1600,105,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1673887504/715693_ZAHMD_9065_001_100_0000_Light.jpg
f9c81bc8-4a07-4b83-9a3c-9633033c3822,729554XKC0X4011,كنزة بياقة عالية محبوكة من الكشمير,MENS RTW,5/7/2023,"صُنعت الكنزة بياقة عالية باللون الأزرق من الكشمير المحبوك. وتُضفي تصاميم الكنزات المُبرغلة طابعاً عصرياً على القصّات التقليدية، في حين يُشكّل تطريز شعار GG الصغير إشارةً مُرهفة إلى إرث الدار.",1,1550,106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1670895999/729554_XKC0X_4011_001_100_0000_Light.jpg
e2adda1a-7f8c-445c-83de-36dea79ea405,702394J85H08268,قلادة Gucci Link to Love مرصّعة بأحجار التورمالين الطويلة,FINE JEWELRY,9/11/2023,تستكشف مجموعة Gucci Link to Love حركة الرومانسية العصرية التي تُميّز رموز الحب الجديدة. تشمل المجموعة تدرّجات مختلفة من اللون الذهبي تُثريها الأحجار الثمينة واللمسات النهائية التي تدمج بين الحدود الفاصلة بين موضة الرجال وموضة النساء. تلهم كل قطعة من القطع طرق استخدام فردية بفضل ميزات قابلية التكديس والاستخدام على شكل طبقات متعددة. تتميّز هذه القلادة من الذهب الأصفر عيار 18 قيراطاً بحجر تورمالين طويل باللون الأخضر.,1,4350,107,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720457122/702394_J85H0_8268_001_100_0000_Light.jpg
e2adda1a-7f8c-445c-83de-36dea79ea405,776895ZAO949672,جاكيت بومبر من الصوف بنقش GG,WOMENS RTW,4/27/2021,تزدان قطع أساسية في مجموعة Cruise 2024 بشعارات غوتشي المتميّزة لمجموعة الملابس. صُنع جاكيت بومبر هذا باللونين البيج والأخضر الداكن من الصوف المقلّم بنقش GG وتزدان أكثر بأزرار بلمسات نهائية باللون الذهبي. قطعة متعددة الاستخدام تتخطى المواسم حتماً.,2,3980,108,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1695142909/776895_ZAO94_9672_001_100_0000_Light.jpg
e2adda1a-7f8c-445c-83de-36dea79ea405,62189292TCG8563,محفظة Gucci Horsebit 1955 مزوّدة بسلسلة,WOMENS SMLG,3/29/2025,"تم استخدام المحفظة المزوّدة بسلسلة والمصنوعة من كانفاس GG Supreme ومن الجلد للمرة الأولى كجزء من مجموعة إكسسوارات Gucci Horsebit 1955، وهي تتميّز بتصميم الحلقة المزدوجة والشريط الموجود أيضاً في حقائب اليد. ويشمل شكل الإغلاق المطوي والمزوّد بكبسة عدّة جيوب وفتحات مخصصة للبطاقات، كما يكتمل بحزام قابل للفصل على شكل سلسلة.",1,1100,109,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1579790706/621892_92TCG_8563_001_100_0000_Light.jpg
528b3722-53f5-4dac-991b-f731b300daf5,7901020OP0N1000,حافظة مفاتيح مع سحّاب مزيّنة بأحرف Gucci,WOMENS SMLG,12/16/2022,"تسلّط الإكسسوارات من مجموعة ما قبل الخريف الضوء على تصاميم أساسية مع تفاصيل غنية بالرموز تنقلنا من النهار إلى الليل. تتميّز حافظة المفاتيح هذه المزوّدة بسحّاب بخطاف داخلي، كما تظهر بالجلد باللون الأسود وتزدان بتفصيل أحرف Gucci على امتداد الجهة الأمامية على شكل قطعة معدنية بلمسات نهائية باللون الذهبي الفاتح.",2,395,110,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1712731503/790102_0OP0N_1000_001_080_0000_Light.jpg
528b3722-53f5-4dac-991b-f731b300daf5,5989933GC151078,وشاح جاكار من الصوف بنقش GG,WOMENS SILK ACC,4/16/2021,"تتناوب الأحرف الأولى لاسم مؤسس الدار غوتشيو غوتشي على هذا الوشاح المصنوع من الجاكار. وتم تقديم الإكسسوار في تركيبة لونية متباينة تتبدّل على الجهتين الأمامية والخلفية، كما أنه معزّز أكثر بقماش اللاميه البرّاق.",4,550,111,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1569597304/598993_3GC15_1078_001_100_0000_Light.jpg
710ca806-c5e5-41a5-9330-7f1d7e0f6d5c,787913XHAI63465,شورت للسباحة من النايلون بطبعة شعار GG,MENS RTW,1/7/2025,"بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.يُعاد استخدام رموز الدار الحصرية والأنماط الراقية وتفسيرها بمنظور جديد بطرق عصرية لمجموعة ما قبل الخريف. يتم تقديم هذا الشورت بالقَصّة المستقيمة بالنايلون بطبعة GG، مما يضفي لمسة حداثة على مونوغرام الدار الغني عن التعريف. تُعتبر الحقيبة الداخلية المتناسقة إضافةً عملية للأيام الممتعة على أطراف بركة السباحة.",3,850,112,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709889427/787913_XHAI6_3465_001_100_0000_Light.jpg
e526a28e-535a-456d-87bf-f15f33085b52,760212DJ20T1000,حافظة بطاقات GG Marmont,MENS SMLG,4/8/2020,"تعود مجموعة GG Marmont الغنية عن التعريف لمجموعة ما قبل الخريف 2023. يبرز شعار G المزدوج الذي يتحدى الزمان والمكان بوضوح وتناغم فوق قاعدة ملساء باللون الأسود، والنتيجة إكسسوار متعدد الاستخدامات مثالي لكل يوم.",4,540,113,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1685436509/760212_DJ20T_1000_001_080_0000_Light.jpg
e526a28e-535a-456d-87bf-f15f33085b52,774871Z9AAR9027,جاكيت منتفخ من الكانفاس القطني بنقش GG,WOMENS RTW,8/20/2022,"تم تطوير الشيرلينغ ضمن مجموعة الملابس الخارجية مع أنماط رائعة ومواد فاخرة، في حين تم الارتقاء بالجاكيتات المبطّنة من خلال إضافة رموز الدار الشهيرة. واستكمالاً للموضوع، يتميّز هذا الجاكيت المنتفخ المبطّن بعلامة بيضوية الشكل مع شعار G المتشابك.",4,2600,114,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1703835033/774871_Z9AAR_9027_001_100_0000_Light.jpg
e526a28e-535a-456d-87bf-f15f33085b52,800185FADUI8463,حقيبة قماشية متوسطة الحجم بنقش GG,TRAVEL,2/25/2025,"يتم تقديم هذه الحقيبة القماشية لمجموعة خريف وشتاء 2024 للرجال، وهي تمزج بين الخطوط الانسيابية وتفاصيل الإرث الغني. تتميّز هذه النسخة المصنوعة من كانفاس Original GG باللون الأحمر Gucci Rosso Ancora بشعار Gucci نافر مصنوع بتقنية نقش عالية التردد. تشمل التفاصيل الأيقونية الأخرى تفصيل شريط ويب باللونين الأخضر والأحمر على الجيب الخارجي المزوّد بسحّاب.",3,1940,115,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715185907/800185_FADUI_8463_001_095_0000_Light.jpg
32616643-2503-4cfd-aaba-08ace740dd51,794313AAA0P1000,صندل مع سلسلة مزيّنة بالكريستال للنساء,WOMENS SHOES,3/31/2021,"صُنع هذا الصندل الأنيق من الجلد اللمّاع ويتعزّز بتفصيل سلسلة مزيّنة بالكريستال. تضفي دلاية ""Gucci"" لمسة شعار مرهفة على هذا التصميم الأساسي والأنيق في الوقت ذاته.",4,790,116,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713200484/794313_AAA0P_1000_001_090_0000_Light.jpg
32616643-2503-4cfd-aaba-08ace740dd51,770268ZAPD19376,قميص من تويل الحرير بطبعة صغيرة جداً لركاب سرج,MENS RTW,2/6/2025,"تزيّن الأنماط الأنيقة والناعمة باقةً من التصاميم لمجموعة Cruise 2024. لاتزال العناصر الكلاسيكية تُغني المفهوم الجمالي للدار، فتمتزج مع العناصر العصرية بسلاسة لتقديم تصاميم محدّثة ومواكبة للموضة في آن. في هذا التصميم، يتم تقديم هذا القميص المصنوع من تويل الحرير باللونين العاجي والأحمر وهو يتميّز بطبعة ركاب سرج صغيرة جداً على كامل القماش.",3,1600,117,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1695395767/770268_ZAPD1_9376_001_100_0000_Light.jpg
32616643-2503-4cfd-aaba-08ace740dd51,768248FACQC9856,حافظة بطاقات بنقش GG مع تفصيل شعار GG,MENS SMLG,10/18/2024,"لمجموعة الخريف والشتاء للرجال، أُعيد إدخال الإكسسوارات الصغيرة المميّزة بتركيبات لونية وتوليفات جديدة. ولقد صُنعت حافظة البطاقات هذه من كانفاس GG Supreme باللونين البيج والأبنوس، كما تزدان بقطعة معدنية من النحاس مع طبقة نهائية بمظهر السيراميك. يكتمل الإكسسوار بتقليم من الجلد باللون العاجي.",3,200,118,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717090291/768248_FACQC_9856_001_080_0000_Light.jpg
cac1e361-fac9-419a-9041-ce854643d0af,675799FABCP1161,حقيبة Jackie 1961 صغيرة جداً مرصّعة بأحجار الكريستال على شكل شعار GG,HANDBAGS,12/21/2022,"تشكّل حقيبة Jackie 1961 نسخة فاخرة عن التصميم الرمزي، وتم تقديمها بقماش مموّج باللون الأسود مع أحجار كريستال على شكل شعار GG وتقليم من جلد السحلية باللون الأسود. انعكاساً للرموز التاريخية التي تميّز هذا التصميم، تكتمل الحقيبة الصغيرة جداً بإغلاق الكبسة باللون الذهبي الذي يميّز المجموعة وبحزام مرهف على شكل سلسلة مع شعار G المتشابك المصغّر.",1,6200,119,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1675466234/675799_FABCP_1161_001_068_0000_Light.jpg
cac1e361-fac9-419a-9041-ce854643d0af,755267J07402330,نظارات شمسية بإطار مستطيل الشكل,EYEWEAR,5/25/2023,"لمجموعة ما قبل الخريف 2023، تُضفي الأُطر بتصميم ضيق مستطيل الشكل سحراً على تشكيلة من النظارات الشمسية. يزدان الذراعان المعدنيان باللون الفضي بتفاصيل شعار G المتشابك المتميّز والتقليمات، مما يكمل التصميم بأحد الرموز الأرشيفية. يكتمل الإطار المصنوع من الأسيتات بنقش صدفة ظهر السلحفاة بعدستَين باللون الأخضر.",1,565,120,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1686328316/755267_J0740_2330_001_100_0000_Light.jpg
62a103d6-ddbe-44d8-aa9e-edabbb4f4658,309701BLM001000,حذاء لوفرز Horsebit 1953 للنساء,WOMENS SHOES,11/10/2024,"حذاء لوفرز Horsebit 1953 الذي صممناه من الجلد. واصل الحذاء المستوحى من أسلوب البريبي تأثيره منذ تقديم شكله الكلاسيكي في الخمسينيات، وأُعيد تصميمه بأشكال ومواد مختلفة.",4,990,121,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1457657054/309701_BLM00_1000_001_100_0000_Light.jpg
62a103d6-ddbe-44d8-aa9e-edabbb4f4658,772145FACUT4003,إسبادريل للنساء مزيّن بأحجار كريستال بنقش GG,WOMENS SHOES,12/30/2020,تتّسع مجموعة قماش الجينز بنقش GG لتشمل تشكيلةً واسعة ومتنوعة من الأحذية النسائية للموسم الجديد. يضيف قماش الجينز بنقش GG بثلاثة ظلال مختلفة بالألوان الأزرق الفاتح والأزرق الداكن والأسود مادةً جديدة على تصاميم الدار الرئيسية. تزدان هذه النسخة عن القماش بأحجار الكريستال بنقش GG باللون الأسود فوق هذا الإسبادريل المسطح.,4,750,122,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1706891420/772145_FACUT_4003_001_100_0000_Light.jpg
62a103d6-ddbe-44d8-aa9e-edabbb4f4658,774693J1D508070,"قلادة مزيّنة بأحرف شعار ""GUCCI",FASHION JEWELRY,9/26/2020,تعزّز أحرف غوتشي جمالها المنحوت بإدخال حجمَين جديدَين. وتشمل مجموعة المجوهرات العصرية التي تأتي باللون الأصفر بلمسات نهائية باللون الذهبي وباللون الوردي بلمسات نهائية باللون الذهبي أساور وقلادات وأقراط وحيدة وخواتم على شكل حلقات. تتميّز هذه القلادة المصنوعة من المعدن باللون الوردي بلمسات نهائية باللون الذهبي بشعار Gucci المنحوت مع أحجار الكريستال.,3,730,123,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716397530/774693_J1D50_8070_001_100_0000_Light.jpg
230d2c13-3d23-408e-a58f-e5ae7607bc1b,772879FACUZ4051,حذاء سنيكرز بنقش GG للنساء,WOMENS SHOES,7/21/2024,"تصميم مذهل يستمدّ وحيه من ملاعب التنس. يتم تقديم حذاء سنيكرز هذا بالعنق المنخفض بالجينز باللون الأزرق مع أحجار كريستال متباينة بنقش GG باللون الأسود، وهو يتميّز بنعل ضخم وتقليم مضلع متباين لابتكار مفهوم جمالي عصري.",2,1190,124,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699895342/772879_FACUZ_4051_001_100_0000_Light.jpg
230d2c13-3d23-408e-a58f-e5ae7607bc1b,796833J85405702,قلادة Horsebit على شكل سلسلة عيار 18 قيراطاً مرصعة بالألماس,FINE JEWELRY,4/1/2023,تحتفل غوتشي بالعيد العشرين لمجموعة مجوهرات Horsebit المميّزة مع قطع كلاسيكية وأيقونية مصنوعة من الذهب الوردي عيار 18 قيراطاً مع الألماس. تزدان هذه القلادة على شكل سلسلة بدلاية Horsebit في الوسط مرصعة بألماسة واحدة برّاقة باللون الأبيض.,3,2150,125,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716454832/796833_J8540_5702_001_100_0000_Light.jpg
667662b5-9336-4a7f-8482-807bce07e7c5,7800662UZO08653,صندل للنساء مزيّن بشعار G المزدوج,WOMENS SHOES,6/18/2023,"بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.يُضفي هذا الصندل المسطّح لمسةً عصرية ورياضية، ويتميّز بأحزمة فيلكرو التي تسهّل انتعاله طوال اليوم. صُنع الإكسسوار من كانفاس GG Crystal باللونين البنفسجي والأخضر، ويتميّز بقطعة معدنية مرهفة لشعار G المزدوج على الحزام العلوي.",3,1350,126,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1705490193/780066_2UZO0_8653_001_100_0000_Light.jpg
667662b5-9336-4a7f-8482-807bce07e7c5,607339J85029000,خاتم من مجموعة Icon مزيّن بنجوم من الذهب الأبيض,FINE JEWELRY,1/3/2024,"تُعيد مجموعة Icon استخدام أحد أكثر شعارات الدار تميّزاً لمجموعة Cruise 2020. تظهر النجمة على شكل تفصيل مقصوص يزيّن الحلقة المصنوعة من الذهب الأبيض، مما يُضفي طابعاً حالماً على التصميم. يستمر عالم التنجيم في التأثير على مجموعات الدار، مما يُضفي لمسةً ساحرة على التصاميم الكلاسيكية.",4,1150,127,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1570113004/607339_J8502_9000_001_100_0000_Light.jpg
e32e70e6-8291-41aa-a96b-efaf95f7740e,788093XJGL79074,تي شيرت من قطن جيرسي,WOMENS RTW,12/8/2021,يُعاد استخدام رموز الدار الحصرية والأنماط الراقية وتفسيرها بمنظور جديد بطرق عصرية لمجموعة ما قبل الخريف. يتم تقديم هذا التي شيرت الواسع والمريح بقطن جيرسي باللون الأبيض وهو يتميّز بطبعة شعار Gucci وشريط ويب.,3,590,128,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713981605/788093_XJGL7_9074_001_100_0000_Light.jpg
e32e70e6-8291-41aa-a96b-efaf95f7740e,802024FADUN6242,محفظة بسحّاب على محيطها بنقش GG,MENS SMLG,3/14/2020,"للمجموعات الأخيرة، يستمر شعار GG بالعودة إلى الواجهة مع طابع مختلف عصري. يتم تقديم هذه المحفظة المزوّدة بسحّاب على محيطها بكانفاس Supreme باللون الأحمر Gucci Rosso Ancora، وهي تتميّز بالمونوغرام الاستثنائي بتأثير بصري لخلق حس بالحجم الكبير. يكتمل التنظيم الداخلي بالعديد من فتحات البطاقات.",3,495,129,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718385435/802024_FADUN_6242_001_080_0019_Light.jpg
e32e70e6-8291-41aa-a96b-efaf95f7740e,702563DTDFV1000,حقيبة GG Marmont صغيرة ذات مقبض علوي,HANDBAGS,12/23/2024,"تعكس حقيبة GG Marmont جذورها وتُقدَّم بمظهرٍ ناعم ومرتّب بالجلد الأسود المبطّن. تشكّل مجموعة Gucci Love Parade تقديراً للرموز الأرشيفية والتصاميم الجديدة في آنٍ معاً. في تعديلٍ مرح على هذا المفهوم، يُقدَّم هذا الإكسسوار مع قطعة معدنية متناغمة اللون ومقبضٍ علوي.",1,1890,130,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1646848840/702563_DTDFV_1000_001_061_0027_Light.jpg
